_key_,_dataset_id_,_seconds_,Z_1112,__file__,_forecast_steps_derived_,model,group_msec,seconds_ahead,timesteps_orig,Epochs,units_range,batch_size,Z_1211,DeltaZ,Score_robusto,d1112,d1211
GRU|40.0|10.0|60.0|150.0|16-64:16|1024.0,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,10.0,-0.3175048296062649,Result_2DS_1112DS_FatFrac_agpd.xlsx,250,GRU,40.0,10.0,60.0,150.0,16-64:16,1024.0,-0.11417433276783098,-0.20333049683843393,0.4540194045057074,0.44727922398899206,0.48098012657256856
LSTM|100.0|10.0|120.0|150.0|64-256:64|1024.0,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,10.0,-0.3636207555155849,Result_2DS_1112DS_FatFrac_agpd.xlsx,100,LSTM,100.0,10.0,120.0,150.0,64-256:64,1024.0,0.5489560332070641,-0.912576788722649,0.4698502670883489,0.4396915845646938,0.590484997182969
GRU|100.0|10.0|60.0|20.0|64-256:64|2048.0,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,10.0,-0.4226008873582545,Result_2DS_1112DS_FatFrac_agpd.xlsx,100,GRU,100.0,10.0,60.0,20.0,64-256:64,2048.0,0.3873523479590856,-0.8099532353173401,0.45686345438401277,0.4300287326311617,0.5642023413954171
GRU|100.0|10.0|120.0|150.0|16-64:16|256.0,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,10.0,-0.43774937303384254,Result_2DS_1112DS_FatFrac_agpd.xlsx,100,GRU,100.0,10.0,120.0,150.0,16-64:16,256.0,0.06352997471064815,-0.5012793477444907,0.44416150802432336,0.4275551983752631,0.5105867466205642
LSTM|40.0|10.0|120.0|150.0|16-64:16|2048.0,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,10.0,-0.4535842196821476,Result_2DS_1112DS_FatFrac_agpd.xlsx,250,LSTM,40.0,10.0,120.0,150.0,16-64:16,2048.0,0.062303845934066564,-0.5158880656162141,0.44205526366233144,0.4249734591569486,0.5103824816838627
LSTM|40.0|10.0|60.0|150.0|64-256:64|256.0,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,10.0,-0.4930100020668103,Result_2DS_1112DS_FatFrac_agpd.xlsx,250,LSTM,40.0,10.0,60.0,150.0,64-256:64,256.0,-0.1257449499277481,-0.3672650521390622,0.43066171956172083,0.4185634562287655,0.4790547728935421
LSTM|40.0|10.0|120.0|150.0|16-64:16|256.0,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,10.0,-1.081161400450234,Result_2DS_1112DS_FatFrac_agpd.xlsx,250,LSTM,40.0,10.0,120.0,150.0,16-64:16,256.0,-0.3203672548680653,-0.7607941455821686,0.3511395064371141,0.3272225068590629,0.4468075047493189
GRU|40.0|10.0|120.0|150.0|64-256:64|1024.0,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,10.0,-1.2788213823271541,Result_2DS_1112DS_FatFrac_agpd.xlsx,250,GRU,40.0,10.0,120.0,150.0,64-256:64,1024.0,-0.16106568836845278,-1.1177556939587014,0.3337552690664003,0.29889871597304074,0.4731814814398384
GRU|100.0|10.0|120.0|150.0|16-64:16|8192.0,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,10.0,-1.5587888713421918,Result_2DS_1112DS_FatFrac_agpd.xlsx,100,GRU,100.0,10.0,120.0,150.0,16-64:16,8192.0,-1.347876158405432,-0.21091271293675984,0.2669129630136488,0.26130581601892805,0.289341550992532
LSTM|100.0|3.0|120.0|150.0|16-64:16|8192.0,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,3.0,-3.109532160245244,Result_2DS_1112DS_FatFrac_agpd.xlsx,30,LSTM,100.0,3.0,120.0,150.0,16-64:16,8192.0,-2.5120148054261286,-0.5975173548191153,0.1209577582050578,0.11174678010677834,0.15780167059817563
LSTM|40.0|10.0|60.0|20.0|64-256:64|8192.0,rssi_odom_dataset_11apr25_isolado.parquet→rssi_odom_dataset_12apr25_isolado,10.0,-5.196207465417314,Result_2DS_1112DS_FatFrac_agpd.xlsx,250,LSTM,40.0,10.0,60.0,20.0,64-256:64,8192.0,-1.8753455436144975,-3.320861921802816,0.0688120612382844,0.03035001041366116,0.22266026453677726
